orthogroup	species	hpf	ex
OG0004770	HE	24	5.758396404087877
OG0016616	HE	0	0.28521246245647985
OG0016616	HE	2	0.7338138641558108
OG0016616	HE	3	0.5001493851672073
OG0016616	HE	4	0.7546077446779579
OG0016616	HE	10	0.8130067334559425
OG0016616	HE	16	0.42348895147161886
OG0016616	HE	24	0.3669706076356436
OG0009241	HE	0	4.840494356197492
OG0009241	HE	2	5.101312856469777
OG0009241	HE	3	5.228725697244629
OG0009241	HE	4	5.198097989992368
OG0009241	HE	10	4.232369334166054
OG0009241	HE	16	3.0871204762887183
OG0009241	HE	24	2.6492241211717134
OG0012495	HE	0	2.3232320705197917
OG0012495	HE	2	1.9989048118019281
OG0012495	HE	3	1.529837604319392
OG0012495	HE	4	1.7867783004613802
OG0012495	HE	10	2.3591333308283042
OG0012495	HE	16	1.890404601655171
OG0012495	HE	24	1.688534649973433
OG0004771	HE	0	15.355666666085309
OG0004771	HE	2	13.259460902715114
OG0004771	HE	3	13.035116176263182
OG0004771	HE	4	13.217375907796953
OG0004771	HE	10	13.879537028785542
OG0004771	HE	16	13.535954797026493
OG0004771	HE	24	13.42817783402792
OG0013276	HE	0	0.7832428468440836
OG0013276	HE	2	0.8342455332151975
OG0013276	HE	3	-0.29722101209985335
OG0013276	HE	4	0.5490638820182786
OG0013276	HE	10	2.3678575856366804
OG0013276	HE	16	3.2281643714170936
OG0013276	HE	24	2.8100127014041494
OG0010156	HE	0	0.6647604822760609
OG0010156	HE	2	0.13535675101997882
OG0010156	HE	3	0.033618103054701774
OG0010156	HE	4	-0.032769039332458984
OG0010156	HE	10	-0.37388981048328124
OG0010156	HE	16	0.041898288730495226
OG0010156	HE	24	-0.4579956468352784
OG0006580	HE	0	6.394831906370028
OG0006580	HE	2	7.229235783258265
OG0006580	HE	3	7.679149011336159
OG0006580	HE	4	7.39486815745962
OG0006580	HE	10	7.271195134315439
OG0006580	HE	16	6.993903801848895
OG0006580	HE	24	7.091708341631743
OG0012493	HE	0	8.720767432245001
OG0012493	HE	2	9.51011830778453
OG0012493	HE	3	9.334347355748527
OG0012493	HE	4	9.2334575451349
OG0012493	HE	10	9.987008322299616
OG0012493	HE	16	9.858367544136868
OG0012493	HE	24	9.558370486225934
OG0012492	HE	0	8.875188385073043
OG0012492	HE	2	9.851488512397646
OG0012492	HE	3	9.55037647212839
OG0012492	HE	4	9.762265216880333
OG0012492	HE	10	10.847793516476258
OG0012492	HE	16	11.094167634267908
OG0012492	HE	24	10.89800684795401
OG0012491	HE	0	8.728265921852573
OG0012491	HE	2	9.105405493172746
OG0012491	HE	3	9.58112365249523
OG0012491	HE	4	9.507473765060677
OG0012491	HE	10	9.334762698495549
OG0012491	HE	16	9.437612417422688
OG0012491	HE	24	9.510385833091295
OG0013277	HE	0	7.298899868189838
OG0013277	HE	2	7.939416361422105
OG0013277	HE	3	8.39845087945377
OG0013277	HE	4	8.177328385969512
OG0013277	HE	10	6.771320811234338
OG0013277	HE	16	6.343629665402328
OG0013277	HE	24	6.505883673592008
OG0013234	HE	0	8.086335711120721
OG0013234	HE	2	7.759142976123462
OG0013234	HE	3	8.130232551783122
OG0013234	HE	4	8.293385600990858
OG0013234	HE	10	8.86826698501271
OG0013234	HE	16	8.670415782523376
OG0013234	HE	24	9.072518660492804
OG0019852	HE	0	-0.6531379321347777
OG0019852	HE	2	-0.7303698454250126
OG0019852	HE	3	-0.7133461458246477
OG0019852	HE	4	-0.7426116027595178
OG0019852	HE	10	-0.7248642732951963
OG0019852	HE	16	-0.8017476095321707
OG0019852	HE	24	-0.6344933442838789
OG0010157	HE	0	10.14086171681186
OG0010157	HE	2	9.126937575353734
OG0010157	HE	3	8.906944000620387
OG0010157	HE	4	8.652825265505273
OG0010157	HE	10	9.154477363656307
OG0010157	HE	16	8.594081481598192
OG0010157	HE	24	8.704601767360241
OG0013278	HE	0	7.183771853400642
OG0013278	HE	2	7.984054942487116
OG0013278	HE	3	8.985608040985888
OG0013278	HE	4	8.692719105671703
OG0013278	HE	10	7.319397854712423
OG0013278	HE	16	6.868719882535673
OG0013278	HE	24	6.7907353891429185
OG0005213	HE	0	11.901563337581564
OG0005213	HE	2	12.19838885440809
OG0005213	HE	3	11.831342595081118
OG0005213	HE	4	12.337302353927019
OG0005213	HE	10	12.601887931660963
OG0005213	HE	16	13.753809845906085
OG0005213	HE	24	13.78361404608066
OG0013279	HE	0	9.485606749177876
OG0013279	HE	2	10.341512759325033
OG0013279	HE	3	10.344244354921054
OG0013279	HE	4	10.548279890617282
OG0013279	HE	10	9.432665909519141
OG0013279	HE	16	10.042625153887561
OG0013279	HE	24	9.898724686483408
OG0002158	HE	0	-0.4698910087942404
OG0002158	HE	2	-0.6205668760793054
OG0002158	HE	3	-0.6283432723946095
OG0002158	HE	4	-0.6216536023529331
OG0002158	HE	10	-0.6213732110984391
OG0002158	HE	16	-0.6125440785650713
OG0002158	HE	24	-0.5896379891620344
OG0009229	HE	0	14.950517743290524
OG0009229	HE	2	13.155693036130842
OG0009229	HE	3	12.82751851589169
OG0009229	HE	4	13.123628528940987
OG0009229	HE	10	13.462568441052689
OG0009229	HE	16	13.120183637505708
OG0009229	HE	24	12.85430181319653
OG0012479	HE	0	8.143201946378241
OG0012479	HE	2	8.166543782816914
OG0012479	HE	3	8.03243405960659
OG0012479	HE	4	8.152858903080702
OG0012479	HE	10	8.546113116423532
OG0012479	HE	16	8.823529582711677
OG0012479	HE	24	9.243860200536863
OG0012480	HE	0	11.257830946773575
OG0012480	HE	2	11.167557860006436
OG0012480	HE	3	10.965640389773982
OG0012480	HE	4	10.522691415147632
OG0012480	HE	10	11.225305197428218
OG0012480	HE	16	10.98383026428266
OG0012480	HE	24	10.905361548840784
OG0017910	HE	0	-0.9734778241456827
OG0017910	HE	2	-1.1407239908319267
OG0017910	HE	3	-1.1541331611275698
OG0017910	HE	4	-1.1402076804490753
OG0017910	HE	10	-1.1420745406922268
OG0017910	HE	16	-0.3540321071723836
OG0017910	HE	24	0.22160486483643405
OG0004761	HE	0	0.1089257767586476
OG0004761	HE	2	0.8331647023861811
OG0004761	HE	3	0.056072539161611513
OG0004761	HE	4	0.17407767931720597
OG0004761	HE	10	2.3698225075793093
OG0004761	HE	16	2.1020988036959927
OG0004761	HE	24	1.8887925759457331
OG0015147	HE	0	0.7352070832898142
OG0015147	HE	2	0.8128238265662413
OG0015147	HE	3	0.6150339565085039
OG0015147	HE	4	0.7816853089398652
OG0015147	HE	10	1.8465574183210567
OG0015147	HE	16	1.6472405973235422
OG0015147	HE	24	1.4506389224360574
OG0006561	HE	0	13.457599185333198
OG0006561	HE	2	11.83590470819411
OG0006561	HE	3	11.643518432638949
OG0006561	HE	4	11.826959749245402
OG0006561	HE	10	13.22857970605656
OG0006561	HE	16	13.25679103166251
OG0006561	HE	24	12.75865141282563
OG0009230	HE	0	8.498497600208148
OG0009230	HE	2	8.333946146835766
OG0009230	HE	3	8.213236727080949
OG0009230	HE	4	8.476890008188331
OG0009230	HE	10	8.31596459553683
OG0009230	HE	16	8.131209293059527
OG0009230	HE	24	8.480015751603261
OG0006562	HE	0	9.745702989917028
OG0006562	HE	2	9.637455898881269
OG0006562	HE	3	9.960190985810028
OG0006562	HE	4	9.623972412327287
OG0006562	HE	10	9.285211879906498
OG0006562	HE	16	8.815914828980418
OG0006562	HE	24	8.908172962300908
OG0003667	HE	0	8.577030952695704
OG0003667	HE	2	8.992043363484948
OG0003667	HE	3	9.733006434276847
OG0003667	HE	4	9.670641548627229
OG0003667	HE	10	8.14775109631633
OG0003667	HE	16	7.775133735994997
OG0003667	HE	24	7.759263170061034
OG0007211	HE	0	7.89717661546527
OG0007211	HE	2	7.816090522476033
OG0007211	HE	3	7.697581102329798
OG0007211	HE	4	8.03828400927322
OG0007211	HE	10	9.051066087480585
OG0007211	HE	16	10.2304483532337
OG0007211	HE	24	10.648161597805847
OG0014550	HE	0	5.0134644148808825
OG0014550	HE	2	5.3861258802659355
OG0014550	HE	3	5.906225324829007
OG0014550	HE	4	5.743437717335736
OG0014550	HE	10	6.133372588845899
OG0014550	HE	16	5.689752150073309
OG0014550	HE	24	5.487983455936532
OG0006573	HE	0	9.62479355724899
OG0006573	HE	2	9.611239308367068
OG0006573	HE	3	10.43850657975543
OG0006573	HE	4	10.60282235164959
OG0006573	HE	10	9.047906999006852
OG0006573	HE	16	8.491660186987483
OG0006573	HE	24	8.700771148853404
OG0003670	HE	0	10.853326398791538
OG0003670	HE	2	10.796907156459943
OG0003670	HE	3	10.284510489236743
OG0003670	HE	4	10.426586074081063
OG0003670	HE	10	11.300186450903075
OG0003670	HE	16	10.590515989652872
OG0003670	HE	24	9.991400988074693
OG0006572	HE	0	8.275385502282342
OG0006572	HE	2	9.778596893626268
OG0006572	HE	3	9.328824497378674
OG0006572	HE	4	9.344056824581271
OG0006572	HE	10	10.112756322399983
OG0006572	HE	16	10.144046277046517
OG0006572	HE	24	9.725678179775452
OG0006571	HE	0	6.290260117669725
OG0006571	HE	2	6.9547459535577785
OG0006571	HE	3	7.275872945825449
OG0006571	HE	4	6.908058495309433
OG0006571	HE	10	6.94906201621724
OG0006571	HE	16	6.355901572413395
OG0006571	HE	24	6.766704231471148
OG0013233	HE	0	9.972874598931842
OG0013233	HE	2	10.188715519738372
OG0013233	HE	3	10.649473960746352
OG0013233	HE	4	10.414989725625015
OG0013233	HE	10	9.77211185992038
OG0013233	HE	16	9.401950721015533
OG0013233	HE	24	9.546952466214485
OG0004762	HE	0	7.392542593443815
OG0004762	HE	2	7.250615856923741
OG0004762	HE	3	6.312952519529517
OG0004762	HE	4	6.460459894191811
OG0004762	HE	10	10.390092975953772
OG0004762	HE	16	10.764539071389118
OG0004762	HE	24	11.749161209116325
OG0006570	HE	0	8.884468474103633
OG0006570	HE	2	9.170567073988328
OG0006570	HE	3	9.160876853086002
OG0006570	HE	4	9.025280796146799
OG0006570	HE	10	10.518168881860177
OG0006570	HE	16	10.800848235148921
OG0006570	HE	24	11.374712422367644
OG0006569	HE	0	8.156652788950801
OG0006569	HE	2	7.989921425916624
OG0006569	HE	3	7.502533088120485
OG0006569	HE	4	7.491758981682968
OG0006569	HE	10	8.272402263924864
OG0006569	HE	16	7.6581417017070015
OG0006569	HE	24	7.642180443318611
OG0012484	HE	0	6.736645685727677
OG0012484	HE	2	7.537473316749846
OG0012484	HE	3	7.143758695339582
OG0012484	HE	4	7.2126736571644905
OG0012484	HE	10	7.971898857610968
OG0012484	HE	16	8.367109237499797
OG0012484	HE	24	8.186777353974028
OG0012483	HE	0	8.063262370609497
OG0012483	HE	2	7.635474128863428
OG0012483	HE	3	7.791183098132717
OG0012483	HE	4	7.9128246463335445
OG0012483	HE	10	6.083183084834955
OG0012483	HE	16	6.3036075085642445
OG0012483	HE	24	6.280248778722322
OG0012482	HE	0	9.890449232179293
OG0012482	HE	2	8.42648562837107
OG0012482	HE	3	8.06284241193792
OG0012482	HE	4	9.043459676609169
OG0012482	HE	10	11.433691034545852
OG0012482	HE	16	13.139437663911135
OG0012482	HE	24	13.025431448493908
OG0012481	HE	0	8.397767269970144
OG0012481	HE	2	9.364105603912632
OG0012481	HE	3	10.209188805116275
OG0012481	HE	4	9.800795208763196
OG0012481	HE	10	9.317284764474943
OG0012481	HE	16	8.58442394807912
OG0012481	HE	24	8.816367416706342
OG0015474	HE	0	6.924869061401717
OG0015474	HE	2	7.538636951622292
OG0015474	HE	3	7.1223250329601715
OG0015474	HE	4	7.1648301653748465
OG0015474	HE	10	6.521283500164693
OG0015474	HE	16	6.867090905913095
OG0015474	HE	24	7.201442035602128
OG0003671	HE	0	7.467701852797343
OG0003671	HE	2	7.418423813407357
OG0003671	HE	3	7.384647303118401
OG0003671	HE	4	7.01957797838145
OG0003671	HE	10	8.256817254419847
OG0003671	HE	16	9.13507020076605
OG0003671	HE	24	9.049527802517702
OG0015150	HE	0	10.388894520822442
OG0015150	HE	2	8.7337106140968
OG0015150	HE	3	8.324575125831409
OG0015150	HE	4	8.446031974773463
OG0015150	HE	10	8.602679760447291
OG0015150	HE	16	8.73981902092286
OG0015150	HE	24	8.7666954050398
OG0012486	HE	0	1.7268124925170383
OG0012486	HE	2	2.7895035627552778
OG0012486	HE	3	1.868154543150076
OG0012486	HE	4	2.174444676302409
OG0012486	HE	10	2.5402069511993752
OG0012486	HE	16	1.6123340915586897
OG0012486	HE	24	1.2375021305924345
OG0004766	HE	0	6.969709336559368
OG0004766	HE	2	7.40390895421215
OG0004766	HE	3	7.3186057777037705
OG0004766	HE	4	7.417784651864439
OG0004766	HE	10	5.686233442942748
OG0004766	HE	16	7.0039185041382295
OG0004766	HE	24	7.42013031008077
OG0009235	HE	0	0.83972467831991
OG0009235	HE	2	0.5499622105749719
OG0009235	HE	3	2.3266167489317224
OG0009235	HE	4	1.6055132109348862
OG0009235	HE	10	0.5279475564970253
OG0009235	HE	16	1.2385133158524024
OG0009235	HE	24	1.1556709416002013
OG0015151	HE	0	6.642033094008675
OG0015151	HE	2	5.622075891738029
OG0015151	HE	3	5.4908449012212035
OG0015151	HE	4	5.813669637559723
OG0015151	HE	10	6.134265138411925
OG0015151	HE	16	7.021710838192229
OG0015151	HE	24	7.219793703416856
OG0012487	HE	0	8.47051486467578
OG0012487	HE	2	9.63317967381159
OG0012487	HE	3	9.433953798263621
OG0012487	HE	4	9.422433296230766
OG0012487	HE	10	9.236473766110782
OG0012487	HE	16	8.679913351321021
OG0012487	HE	24	8.65875985325358
OG0012488	HE	0	5.65457739471241
OG0012488	HE	2	5.887510884304923
OG0012488	HE	3	5.921071210190757
OG0012488	HE	4	6.160061234993116
OG0012488	HE	10	3.913669193514459
OG0012488	HE	16	4.022934391916946
OG0012488	HE	24	3.954907063321431
OG0009236	HE	0	1.7349475571771966
OG0009236	HE	2	0.8259326469224059
OG0009236	HE	3	0.7422895446268193
OG0009236	HE	4	0.7793527227358122
OG0009236	HE	10	3.143468859303069
OG0009236	HE	16	7.5573629136587614
OG0009236	HE	24	7.608942662801628
OG0013280	HE	0	6.876489439166077
OG0013280	HE	2	6.805860583909126
OG0013280	HE	3	5.9754261427098845
OG0013280	HE	4	5.982052708281519
OG0013280	HE	10	6.304594257417705
OG0013280	HE	16	7.750647254958454
OG0013280	HE	24	7.571722651529228
OG0015475	HE	0	11.072282537847316
OG0015475	HE	2	10.580764503855931
OG0015475	HE	3	10.514113028750028
OG0015475	HE	4	10.65492550219061
OG0015475	HE	10	11.847207257533901
OG0015475	HE	16	12.529503702223758
OG0015475	HE	24	12.485331710212018
OG0007229	HE	0	7.975149332312137
OG0007229	HE	2	7.90589937703546
OG0007229	HE	3	7.793679564704174
OG0007229	HE	4	7.995177153265324
OG0007229	HE	10	8.817220867273475
OG0007229	HE	16	8.924939857340364
OG0007229	HE	24	9.005482061324244
OG0005216	HE	0	10.625428031658371
OG0005216	HE	2	9.779567088657632
OG0005216	HE	3	10.039822647242282
OG0005216	HE	4	9.544151845093523
OG0005216	HE	10	9.231773381555415
OG0005216	HE	16	9.38959218815923
OG0005216	HE	24	9.362629790662659
OG0009224	HE	0	12.736440017042646
OG0009224	HE	2	10.982483358508649
OG0009224	HE	3	10.578419905361839
OG0009224	HE	4	10.65429273716017
OG0009224	HE	10	9.781484193563418
OG0009224	HE	16	10.478205446194453
OG0009224	HE	24	10.282808380483822
OG0013281	HE	0	7.216117838779354
OG0013281	HE	2	6.829546030375892
OG0013281	HE	3	6.829300158141679
OG0013281	HE	4	6.709975060658036
OG0013281	HE	10	7.753107122811384
OG0013281	HE	16	7.527803772469889
OG0013281	HE	24	7.518625370528228
OG0007230	HE	0	6.762024927341373
OG0007230	HE	2	7.755331414456257
OG0007230	HE	3	7.362878202797978
OG0007230	HE	4	7.694680983644639
OG0007230	HE	10	6.672384789422465
OG0007230	HE	16	6.788978624898679
OG0007230	HE	24	6.941008719971362
OG0005856	HE	0	-1.753593589931612
OG0005856	HE	2	-1.7811536235248366
OG0005856	HE	3	-1.8321876263191907
OG0005856	HE	4	-1.8193719566185076
OG0005856	HE	10	-1.8171522646855516
OG0005856	HE	16	-1.7625692093144032
OG0005856	HE	24	-1.7303674379380392
OG0002586	HE	0	13.134779274470652
OG0002586	HE	2	11.740767698822978
OG0002586	HE	3	11.591456134426807
OG0002586	HE	4	11.446975176793964
OG0002586	HE	10	12.046037651439319
OG0002586	HE	16	11.579433237888896
OG0002586	HE	24	11.581253448721167
OG0010165	HE	0	3.1065862006127216
OG0010165	HE	2	2.2527638463532598
OG0010165	HE	3	2.3429479601866388
OG0010165	HE	4	2.71842127581827
OG0010165	HE	10	3.905899109909641
OG0010165	HE	16	3.461337865422861
OG0010165	HE	24	2.333114009495495
OG0012473	HE	0	6.168898054503519
OG0012473	HE	2	6.998835979693102
OG0012473	HE	3	7.344995881328028
OG0012473	HE	4	7.0396024584648185
OG0012473	HE	10	6.361161253854805
OG0012473	HE	16	6.355043791914852
OG0012473	HE	24	6.678886357518706
OG0004863	HE	0	9.402576791173837
OG0004863	HE	2	7.481594309946832
OG0004863	HE	3	7.2012959643563335
OG0004863	HE	4	8.058648713084587
OG0004863	HE	10	11.197167508639554
OG0004863	HE	16	12.920164442497446
OG0004863	HE	24	12.786897939819617
OG0006553	HE	0	-0.17057902352625903
OG0006553	HE	2	-0.1463128954759109
OG0006553	HE	3	-0.2554556001608203
OG0006553	HE	4	-0.153423412791204
OG0006553	HE	10	-0.13390318217175512
OG0006553	HE	16	-0.17200015966888998
OG0006553	HE	24	-0.03618632003065776
OG0009220	HE	0	5.527386705507112
OG0009220	HE	2	5.981770160367457
OG0009220	HE	3	7.047727309824415
OG0009220	HE	4	7.210294696850375
OG0009220	HE	10	4.526444906548953
OG0009220	HE	16	3.565896864140721
OG0009220	HE	24	4.296506510484123
OG0012474	HE	0	8.425235789009472
OG0012474	HE	2	9.760598452669486
OG0012474	HE	3	9.628568576951889
OG0012474	HE	4	9.767644588947787
OG0012474	HE	10	9.409969437444083
OG0012474	HE	16	9.774163990125114
OG0012474	HE	24	9.437873953275382
OG0013290	HE	0	7.136651316349911
OG0013290	HE	2	7.053931417889243
OG0013290	HE	3	7.453064167698863
OG0013290	HE	4	7.7788683700477455
OG0013290	HE	10	6.736779871447997
OG0013290	HE	16	6.87960781847094
OG0013290	HE	24	7.143490452418034
OG0012475	HE	0	9.502077775866596
OG0012475	HE	2	10.167822659897285
OG0012475	HE	3	9.683793359347028
OG0012475	HE	4	9.854304850142666
OG0012475	HE	10	7.814119662502122
OG0012475	HE	16	7.998804132794011
OG0012475	HE	24	7.778367124440476
OG0007382	HE	0	9.811991673759312
OG0007382	HE	2	8.807832828329259
OG0007382	HE	3	8.945111089374636
OG0007382	HE	4	9.050295061229837
OG0007382	HE	10	8.411418339246262
OG0007382	HE	16	7.893571252960319
OG0007382	HE	24	8.086145109516442
OG0013291	HE	0	10.780276576910431
OG0013291	HE	2	9.866286950841955
OG0013291	HE	3	9.88060699353001
OG0013291	HE	4	9.682096057965449
OG0013291	HE	10	9.073934279902081
OG0013291	HE	16	9.120119483899282
OG0013291	HE	24	9.521365627049232
OG0005313	HE	0	9.350419093041882
OG0005313	HE	2	9.62050948844309
OG0005313	HE	3	9.461148691677682
OG0005313	HE	4	9.353136205532945
OG0005313	HE	10	11.337230599107638
OG0005313	HE	16	11.027456911036383
OG0005313	HE	24	10.929385368550916
OG0006549	HE	0	5.258138692449351
OG0006549	HE	2	5.095345293100548
OG0006549	HE	3	5.820165350488448
OG0006549	HE	4	5.826936616731145
OG0006549	HE	10	6.264089410317208
OG0006549	HE	16	5.593757544127581
OG0006549	HE	24	6.201638068374548
OG0015142	HE	0	12.417337337589222
OG0015142	HE	2	9.949930942264475
OG0015142	HE	3	9.39203231570183
OG0015142	HE	4	9.337988503118135
OG0015142	HE	10	8.113329980973365
OG0015142	HE	16	8.526297701234874
OG0015142	HE	24	8.911058808699709
OG0009214	HE	0	2.728295461281833
OG0009214	HE	2	1.8412657380731876
OG0009214	HE	3	2.322662810689229
OG0009214	HE	4	3.012396656148441
OG0009214	HE	10	2.174677347174577
OG0009214	HE	16	3.281210761678015
OG0009214	HE	24	3.5660611101595228
OG0005219	HE	0	7.185956755651637
OG0005219	HE	2	7.981861265156519
OG0005219	HE	3	7.501609382164858
OG0005219	HE	4	7.9038036530974045
OG0005219	HE	10	8.302113119053862
OG0005219	HE	16	9.213039062057737
OG0005219	HE	24	8.851920447147723
OG0003959	HE	0	10.449948310953308
OG0003959	HE	2	8.663942844081413
OG0003959	HE	3	8.738792248155482
OG0003959	HE	4	8.198600865039246
OG0003959	HE	10	8.711814731880667
OG0003959	HE	16	8.538198923757555
OG0003959	HE	24	8.38352014631791
OG0010304	HE	0	6.108893797190694
OG0010304	HE	2	5.763508776155495
OG0010304	HE	3	5.833306605143881
OG0010304	HE	4	6.479439565242641
OG0010304	HE	10	9.839754126331028
OG0010304	HE	16	9.254280399168746
OG0010304	HE	24	9.011014745971206
OG0005314	HE	0	8.17104981956663
OG0005314	HE	2	8.920607626709927
OG0005314	HE	3	8.720891886836368
OG0005314	HE	4	8.811061170998691
OG0005314	HE	10	10.086115132897897
OG0005314	HE	16	10.669762431984891
OG0005314	HE	24	10.533304136806473
OG0011491	HE	0	9.635577148084852
OG0011491	HE	2	8.693189334348942
OG0011491	HE	3	9.071364978606175
OG0011491	HE	4	8.675563673617026
OG0011491	HE	10	7.660410527277019
OG0011491	HE	16	7.768910271501629
OG0011491	HE	24	7.656925525829564
OG0011114	HE	0	6.500146532710845
OG0011114	HE	2	8.121915267981134
OG0011114	HE	3	7.413426596007127
OG0011114	HE	4	7.488627011022286
OG0011114	HE	10	6.500885243915263
OG0011114	HE	16	6.887084941885889
OG0011114	HE	24	6.774444782057916
OG0002953	HE	0	4.833009786805272
OG0002953	HE	2	5.481521667147005
OG0002953	HE	3	5.998055081435436
OG0002953	HE	4	5.796103203823429
OG0002953	HE	10	5.174912568390956
OG0002953	HE	16	5.023049233451993
OG0002953	HE	24	4.255058438126469
OG0013292	HE	0	11.669513920959501
OG0013292	HE	2	10.118202184398257
OG0013292	HE	3	10.227514542092399
OG0013292	HE	4	10.503759590303707
OG0013292	HE	10	9.81928966970197
OG0013292	HE	16	9.038147094310961
OG0013292	HE	24	9.016475602061199
OG0006550	HE	0	10.4309383993798
OG0006550	HE	2	11.525759550225194
OG0006550	HE	3	11.767396942451317
OG0006550	HE	4	11.507599236751817
OG0006550	HE	10	13.680370275987464
OG0006550	HE	16	13.375527542029022
OG0006550	HE	24	13.106556133283645
OG0012470	HE	0	9.669997101634985
OG0012470	HE	2	8.481694336808514
OG0012470	HE	3	8.472967418419703
OG0012470	HE	4	9.45025067027475
OG0012470	HE	10	11.625461013657397
OG0012470	HE	16	13.205626376406995
OG0012470	HE	24	13.170120602130075
OG0009215	HE	0	10.535346578527463
OG0009215	HE	2	8.458245201157041
OG0009215	HE	3	7.93540685192152
OG0009215	HE	4	8.152984991766974
OG0009215	HE	10	8.119722627843668
OG0009215	HE	16	8.629368924003394
OG0009215	HE	24	8.497225147468502
OG0009216	HE	0	7.8107358483246125
OG0009216	HE	2	8.61235635815346
OG0009216	HE	3	9.730464749648704
OG0009216	HE	4	9.415711127392527
OG0009216	HE	10	8.403834649760725
OG0009216	HE	16	8.187609992727964
OG0009216	HE	24	8.284860938066073
OG0009217	HE	0	8.344953560661505
OG0009217	HE	2	9.44731127725019
OG0009217	HE	3	9.936746509967183
OG0009217	HE	4	9.700024318026054
OG0009217	HE	10	7.95251873080872
OG0009217	HE	16	8.12544487615519
OG0009217	HE	24	8.069237418755531
OG0012471	HE	0	6.928362461300184
OG0012471	HE	2	7.58620874417987
OG0012471	HE	3	7.866346817585129
OG0012471	HE	4	7.748405042587132
OG0012471	HE	10	7.04038325997217
OG0012471	HE	16	7.417876141942153
OG0012471	HE	24	7.498720289826073
OG0009219	HE	0	8.840872882103602
OG0009219	HE	2	7.521340103725143
OG0009219	HE	3	8.214877062808595
OG0009219	HE	4	8.076601912546717
OG0009219	HE	10	8.7139082751335
OG0009219	HE	16	8.101420949967645
OG0009219	HE	24	8.109556665385966
OG0012472	HE	0	5.232271146246348
OG0012472	HE	2	6.805410744500217
OG0012472	HE	3	5.695892350890829
OG0012472	HE	4	5.8650226115643225
OG0012472	HE	10	4.8722251265496395
OG0012472	HE	16	5.827775777039471
OG0012472	HE	24	5.225577088414184
OG0006551	HE	0	9.04017493080914
OG0006551	HE	2	8.497593636637502
OG0006551	HE	3	8.670392416796435
OG0006551	HE	4	9.020091753949767
OG0006551	HE	10	8.844697058272633
OG0006551	HE	16	8.596831696250677
OG0006551	HE	24	8.977259760298455
OG0015462	HE	0	0.6369600147860542
OG0015462	HE	2	0.3812224019943163
OG0015462	HE	3	0.30751771430927305
OG0015462	HE	4	0.48818446414244754
OG0015462	HE	10	1.5184878096664176
OG0015462	HE	16	2.4535516698197415
OG0015462	HE	24	2.6130186358861436
OG0011619	HE	0	2.26609437759461
OG0011619	HE	2	2.6614396180065345
OG0011619	HE	3	2.624181543520287
OG0011619	HE	4	2.6167702278786047
OG0011619	HE	10	3.0079696193526653
OG0011619	HE	16	3.978592641086605
OG0011619	HE	24	4.748463486437089
OG0008397	HE	0	8.605238171583725
OG0008397	HE	2	8.810116210079114
OG0008397	HE	3	9.159131691887227
OG0008397	HE	4	9.106781153959517
OG0008397	HE	10	8.093157263790548
OG0008397	HE	16	8.12313065426633
OG0008397	HE	24	8.15679397318183
OG0008398	HE	0	13.111696747414808
OG0008398	HE	2	11.860621739132203
OG0008398	HE	3	11.41570370637347
OG0008398	HE	4	11.687194444133208
OG0008398	HE	10	11.79375825330034
OG0008398	HE	16	11.551035117931855
OG0008398	HE	24	11.406530407626061
OG0008399	HE	0	6.8408082678369215
OG0008399	HE	2	7.16324279042433
OG0008399	HE	3	7.572631857880408
OG0008399	HE	4	7.5060556506192535
OG0008399	HE	10	6.587823626656464
OG0008399	HE	16	6.272600333934548
OG0008399	HE	24	6.464160356238443
OG0007788	HE	0	8.134013986969817
OG0007788	HE	2	8.633033445277729
OG0007788	HE	3	8.515950935585359
OG0007788	HE	4	8.550387670211096
OG0007788	HE	10	8.257241288623952
OG0007788	HE	16	8.270716826016708
OG0007788	HE	24	7.757372354420752
OG0014234	HE	0	5.668165761397052
OG0014234	HE	2	5.100825792917932
OG0014234	HE	3	5.074205076111411
OG0014234	HE	4	5.4088295011629
OG0014234	HE	10	6.48695121667763
OG0014234	HE	16	7.3936786916180015
OG0014234	HE	24	7.955211952018907
OG0009213	HE	0	7.706186146962243
OG0009213	HE	2	8.61148875429078
OG0009213	HE	3	8.536019206553137
OG0009213	HE	4	8.28930909241047
OG0009213	HE	10	7.6966966514470005
OG0009213	HE	16	7.909337754087291
OG0009213	HE	24	7.867180643560308
OG0016608	HE	0	12.13755280809146
OG0016608	HE	2	11.235075213411953
OG0016608	HE	3	11.014288933609796
OG0016608	HE	4	11.344279112910211
OG0016608	HE	10	11.47261925103341
OG0016608	HE	16	11.705179838549924
OG0016608	HE	24	11.406806518825292
OG0012466	HE	0	1.7997873772902442
OG0012466	HE	2	1.9704862308038922
OG0012466	HE	3	2.2020894049249278
OG0012466	HE	4	2.0577361802049383
OG0012466	HE	10	1.49726676418684
OG0012466	HE	16	0.9470286683575934
OG0012466	HE	24	1.2514531167538114
OG0009212	HE	0	7.553814198639895
OG0009212	HE	2	8.232210393270039
OG0009212	HE	3	8.410433341177562
OG0009212	HE	4	8.352020539323485
OG0009212	HE	10	9.338667132310597
OG0009212	HE	16	9.35023548429265
OG0009212	HE	24	9.484411920115242
OG0006545	HE	0	8.272271452112184
OG0006545	HE	2	7.951812834616891
OG0006545	HE	3	8.362211092541065
OG0006545	HE	4	8.30647030826571
